05/20/2010,Alcoa profit rises but price concerns linger, Reuters  Alcoa Inc  AAN  the largest US aluminum producer reported a higher quarterly profit on Monday thanks in part to strength at its raw materials segment but lowerthanexpected revenue and an uncertain outlook dragged down the companys share price   Stubbornly low aluminum prices have weighed on the companys business of mining bauxite refining it into alumina and smelting alumina to produce aluminum Most analysts when they update their spreadsheets probably will reduce their 2013 estimates for Alcoa because the metal price plunged so much in the last several weeks said John Tumazos an analyst at Very Independent Reseachcom Alcoa the first of the SP 500 companies to report firstquarter results is viewed as a bellwether for the materials sector and some look to it as a gauge of the health of the broader economy The company maintained its forecast of 7 percent growth in global aluminum demand this year and said it sees a tighter market with supply falling Recent growth at Alcoa has come from its engineered products segment which makes wheels aircraft parts and other goods In the justended quarter aftertax operating income also rose in the hardhit alumina and aluminum segments where Alcoa has cut highercost capacity Since the start of March the threemonth aluminum price has hovered under 2000 a metric ton 11023 tons  a level close to the cost of production at many smelters  due to sluggish global demand and plentiful supplies Aluminum prices are now down around 1900 a ton said Bridget Freas an analyst at Morningstar in Chicago Its very difficult for the company to make any meaningful improvement in their earnings around that level The lingering price slump has led to speculation that Alcoa could offload some raw material assets In an interview with cable channel CNBC after the results Chief Executive Klaus Kleinfeld declined to rule that out This is not the time to speculate he said Operating income slipped in the rolled products segment which produces sheet and plate metal hurt in part by weaker sales in industrial and commercial transportation markets On a call with analysts and investors Chief Financial Officer William Oplinger said Alcoa expects strong demand for rolled products from aerospace and automotive in the current quarter but continued pressure on prices in North America and China Prices have been hurt by excess inventory he said In the current quarter Oplinger said earnings are expected to rise 5 percent in engineered products 15 to 20 percent in rolled products and alumina and aluminum combined should be flat all when compared with the first quarter PRICE PRESSURE Net income rose to 149 million or 13 cents a share from 94 million or 9 cents a year earlier Its very nice that they came in at 13 cents but the ingot and alumina divisions are going to have a much tougher time in the June and September quarters said Tumazos the analyst at Very Independent Reseachcom Excluding restructuring charges and other items Alcoa earned to 121 million or 11 cents a share compared with 105 million or 10 cents a year earlier Analysts on average had been expecting 8 cents a share according to Thomson Reuters IBES Revenue slipped 3 percent to 583 billion shy of the 588 billion expected on average by analysts according to Thomson Reuters IBES Alcoa shares slipped 1 percent to 827 in postmarket trading after closing at 839 Reporting by Allison Martell Additional reporting by Josephine Mason  Carole Vaporean   Nichola Groom   Anna Driver   Cameron French  and  Euan Rocha  Editing by Frank McGurty Steve Orlofsky and Stephen Coates
05/19/2010,"Fiat ""must continue to grow"" says Chairman John Elkann", TURIN  Reuters  Italian carmaker Fiat  FIAMI  has expanded its geographical reach thanks to its acquisition of Chrysler but is still too small and must continue to grow Chairman John Elkann said on Tuesday   We have been told many times that we have become too big but these are things that only someone who has no idea of the size of the competition can say We are too small Elkann told shareholders at the companys annual meeting Fiat the worlds seventhlargest automaker sold 4 million cars worldwide and had 84 billion euros in sales in 2012 Elkann said But it has struggled to develop a presence in India China and Russia It sold only 103000 cars in Asia and Pacific markets in 2012 Elkann and Chief Executive Sergio Marchionne are due to provide an update on Fiat and Chryslers performances at a news conference at around 11 am ET on Tuesday Fiat sees sales at 88 billion92 billion euros this year more than half of it from North America and expects to sell 4345 billion cars Last year it sold 21 million cars in the US a million in Europe and about 980000 in Brazil but Fiat is losing money on its mass market brands in Europe where it expects to break even in 2015 or 2016 Reporting by Jennifer Clark Editing by Greg Mahlich
05/18/2010,Oshkosh to cut 900 jobs in defense unit, Reuters  Truck and military vehicle maker Oshkosh Corp said it will cut about 900 jobs in its defense business due to US budget cuts   About 200 fulltime positions will be eliminated through July and about 700 hourly positions from mid June onwards The defense unit will have 2800 employees after the cuts The company maintained high levels of hiring at its defense business during the height of the recession but circumstances have now changed said John Urias Oshkoshs President of Defense The US Government implemented 85 billion in federal budget cuts known as the sequester starting on March 1 this year The company which had earlier cautioned that the budget cuts and a wind down in war activities would impact volumes said it expects a 30 percent fall in military vehicle production this summer Oshkosh also makes emergency vehicles such as ambulances and fire trucks and specialty trucks for construction and has been trying to reduce its exposure to the defense market Defense sales which account for about half of its total fell 21 percent during the first quarter On the other hand a recovering housing market has led to higher sales of its access equipment products such as aerial work platforms and boom lifts Shares of the Wisconsinbased company which have risen almost 35 percent this year closed at 3917 down 06 percent on the New York Stock Exchange on Tuesday Reporting by  A Ananthalakshmi  and Tej Sapru in Bangalore Editing by Sreejiraj Eluvangal
05/17/2010,FBI probes alleged insider trading by former KPMG partner: source, Reuters  The Los Angeles office of the Federal Bureau of Investigation is investigating alleged insider trading involving a former senior partner at audit firm KPMG according to a source familiar with the situation   Californiabased companies Herbalife Ltd and Skechers USA Inc both said KPMG has resigned as their audit firm in connection with an alleged leak of information regarding nonpublic information Reporting by  Emily Flitter  in New York Editing by Gerald E McCormick
05/14/2010,MasterCard under EU fire over payment card fees, BRUSSELS  Reuters  MasterCard  MAN  is under investigation by the European Union over the level of fees tourists to the EU are charged when using cards to make purchases which the EU competition regulator said could hamper crossborder trade   The EU watchdog said on Tuesday MasterCards fees were a concern in view of the growing role of noncash payments Fees charged for payments made by cardholders from nonEuropean countries can be quite high Actually these types of fees are generally much higher than those charged within Europe Commission spokesman Antoine Colombani said The worlds secondlargest credit and debit card network after Visa  VN  has already been banned by EU antitrust regulators from charging crossborder card fees within Europe after a Commission ruling in 2007 The latest investigation will also examine some of the companys other business practices in the EU which the regulator said could hinder ecommerce and crossborder trade MasterCards premium cards which levy higher fees than normal cards would also come under scrutiny Colombani said MasterCard which could be fined up to 740 million or 10 percent of its 2012 revenue if found guilty said it would cooperate with the Commission The European Consumer Organisation BEUC welcomed the regulatory action saying interbank fees push up prices hurting consumers whether they pay with cash or with a card So in the end all consumers are hit by a scheme which ultimately rewards the card company and issuing bank BEUC Director General Monique Goyens said in a statement EU retail lobby EuroCommerce whose 1997 complaint triggered the first regulatory investigation into MasterCard also welcomed the Commissions action but said more could be done Despite a Commission decision and a European Court judgment card fees in many member states remain far too high EuroCommerce Director General Christian Verschueren said in a statement Mastercard challenged the Commissions 2007 ruling but did agree to cap debit card fees at 020 percent and credit card fees at 030 percent of purchases while waiting for Europes top court to rule on its challenge EU regulators are also investigating Visa Europe the European licensee of Visa Inc  VN  and Europes largest card network over its credit card fees The Commission said it planned to propose rules on card fees before the summer to ensure a level playing field Editing by  Ethan Bilby  and  Jane Merriman 
05/13/2010,Fiat CEO sees Italy new car sales at 1.3 million in 2013, TURIN  Reuters  Fiat  FIAMI  CEO Sergio Marchionne said on Tuesday it expects new car sales in Italy to be at 13 million in 2013 while European car sales should fall 5 percent   New car sales in Italy Europes fourthlargest car market fell 49 percent in March from the same month a year ago to 132020 vehicles Italys Transport Ministry said on Tuesday Reporting by Jennifer Clark editing by Antonella Ciancio
05/12/2010,Penney Macy's court fight comes down to plastic pitchers, NEW YORK  Reuters  The legal battle between Macys and JC Penney over who gets to sell what Martha Stewart products took a comedic turn on Tuesday when lawyers asked a judge to weigh two pitchers in his hands one from each of the rival retailers   At stake is the question of whether Penney violated the judges order not to sell certain Stewart products Macys Inc lawyer Michael Platt placed the two tastefully designed plastic pitchers on the bench in front of Justice Jeffrey Oing in New York state Supreme Court in Manhattan One pitcher was from the Macys Martha Stewart Collection Platt said the other from JC Penney Co Incs label Martha Stewart Celebrations The Macys pitcher is 30 online the Penney model 12 Pick them up the Macys lawyer urged the judge They are both made of plastic They both weigh about the same The judge obliged lifting one in each hand Macys wanted the judge to order JC Penney to pull the pitcher from its shelves It claims Penney violated a temporary order barring it from selling Martha Stewartbranded products in tableware bedding bath and other home product categories Oing issued the injunction last summer after Macys sued JC Penney and Martha Stewart Living Omnimedia Inc over their plans to launch Martha Stewart boutiques in stores The deal was part of former Penney Chief Executive Ron Johnsons failed effort to reinvent the retailer Johnson was ousted on Monday after sales declined 25 percent at JC Penney last year Macys claims the domestic divas JC Penney deal breaches its contract to exclusively sell certain categories of Martha Stewart products A nonjury trial in the battle over her home goods resumed this week after a monthlong hiatus In addition to the pitchers Macys says it discovered over the weekend that Penney is selling a 10 set of champagne flutes and other Stewartbranded stemware that it allegedly should not Macys said it found the disputed items on its rivals website and bought the pitcher at a JC Penney store in a New Jersey mall Mark Epstein a lawyer for Penney said he was looking into the matter The judge said he would not immediately rule on whether the items were being sold in violation of his preliminary injunction Ultimately Oing said if he decides Penney was not allowed to sell the items Penney could be ordered to pay monetary damages to Macys Lets move on the judge said Tuesday after weighing the pitchers  and Penneys fate  in his hands for a second time Reporting by Karen Freifeld Editing by Andre Grenon
05/11/2010,Alcoa looking less and less like a market bellwether, NEW YORK  Reuters  Alcoa Inc  AAN  gets a lot of attention at the start of every quarterly earnings season   The aluminum producers cache is burnished by its membership in the Dow Jones Industrial Average  DJI  and its long history of being the first of the socalled blue chips to report its results each quarter However Alcoas earnings performance is so frequently divergent from key end markets like autos and construction and its stock is such a notorious laggard that some in the market question the companys status as a bellwether I know accountants there that are like sweating blood to get this stuff out They want to lead off but for the longest time now I dont know that they are a bellwether for the economy in general said Kim Forrest a senior equity research analyst at Fort Pitt Capital Group in Pittsburgh Take the stocks performance Alcoa shares are down 39 percent for the year to date while the Dow has gained 116 percent and the SP 500  SPX  has added 97 percent Alcoas stock hit a cyclical bottom in March 2009 around the same time the Dow and SP 500 But while both market gauges have recently posted historical highs Alcoa is 83 percent below its record high of 4877 hit in midJuly 2007 Alcoa is also by far the smallest stock in the Dow with a market capitalization of 89 billion less than a third of the next smallest Travelers Cos  TRVN  at 32 billion Arguably its diminutive size could be grounds for removing Alcoa from the Dow although the index manager is loathe to make frequent changes and Alcoa has been in the index since 1959 We wouldnt be able to comment on potential changes to our indices We consider that information to be marketmoving nonpublic said Dave Guarino spokesman for SP Dow Jones Indices We make changes to that index on asneeded basis which generally occurs only after major corporate events like acquisitions bankruptcies dramatic shifts in business he said The last component change was in September 2012 when it swapped in UnitedHealth Group  UNHN  for Kraft Foods  KRFTO  following Krafts spinoff of its North America grocery business In announcing the change the index committee cited the diminished market cap of the restructured Kraft now called Mondelez International  MDLZO  as well as its lower percentage of USbased revenue At the time Mondelezs market cap exceeded 47 billion For its part Alcoa does not promote itself as a bellwether for the entire stock market or economy A company spokeswoman declined to comment Still some analysts say Alcoa may be a valuable indicator of end markets that consume aluminum such as car and plane manufacturing and home building If we are making such a big deal out of the housing recovery maybe people should be paying attention to Alcoa said Doreen Mogavero CEO of Mogavero Lee  Co in New York In fact Alcoas profit beat market expectations handily when it reported firstquarter results after the stock markets close on Monday Moreover it projected global growth this year across several end markets including 9 to 10 percent growth in aerospace 1 to 4 percent in automotive and 4 to 5 percent in building and construction But even those projections belie its bellwether status While its earnings per share rose Alcoas revenue declined nearly 3 percent from a year earlier its fourth consecutive quarter of yearoveryear sales drops By contrast US automotive output has risen every month since December 2010 The storys not all that different when looking at the aerospace and construction sectors either Aerospace equipment output has logged 18 straight months of yearoveryear increases Residential construction spending has risen yearoveryear in every month since August 2011 and has been growing at a doubledigit pace each month since last June Meanwhile Alcoa sales of 58 billion not only declined but fell short of analysts projections of nearly 59 billion Perhaps not surprising Alcoa shares fell on Tuesday following the release of the results late Monday Alcoas low share price of 839 at Mondays close earns it a meager 04 percent overall weighting in the Dow industrials So even a big day for Alcoa barely moves the Dows needle Alcoa has even less impact on the broader and marketcap weighted SP in which it registers a weighting of just 006 percent making stocks like Air Products  APDN  and Intuit  INTUO  twice as important for the index Starbucks  SBUXO  and Target  TGTN  each weigh about five times what Alcoa does It would take almost 50 Alcoas to match Apples  AAPLO  weight If nothing else however Alcoa appears to be a good proxy for the price of its main product Aluminum A simple correlation analysis over the past two years of daily activity produces a positive correlation coefficient of 0935  nearly oneforone directional relationship Reporting by Rodrigo Campos and Chuck Mikolajczak Editing by Dan Burns  Bernard Orr 
05/10/2010,Volkswagen aims to triple U.S. sales by 2018: WSJ, NEW YORK  Reuters  Volkswagen AG  VOWGDE  aims to more than triple annual car sales in the United States to more than 1 million a year by 2018 according to the Wall Street Journal on Monday citing VWs top US executive  
05/07/2010,DuPont sees seed market growth in Eastern Europe, Reuters  US chemical maker DuPont Co  DDN  said it expects large growth opportunities for seed business in Eastern Europe and its unit Pioneer HiBred will be a key growth engine for the company  
05/06/2010,Battle of moguls Malone Diller heads to court, WILMINGTON Delaware  Reuters  As a legal battle between Barry Diller and John Malone headed to court on Monday the biggest surprise may just be that two of the media industrys largest personalities have let their dispute get this far  
05/05/2010,Recession and credit woes rattle investors, LONDON  Reuters  Recession fears following the biggest US job losses in five years mixed with strains in the credit market on Monday to depress global stocks and the dollar and drive investors to search for safety  
05/04/2010,Gasoline prices hit new high, NEW YORK  Reuters  US average retail gasoline prices have reached a new high of almost 320 per gallon and will likely jump another 20 to 30 cents in the next month worsening the pain of consumers struggling to make ends meet in an economic downturn  
05/03/2010,EU envoy sees tanker as Boeing Airbus WTO opening, WASHINGTON  Reuters  The European Unions US envoy urged EADS  EADPA  unit Airbus and US rival Boeing Co  BAN  on Monday to seize the opportunity presented by a controversial US Air Force tanker contract to negotiate a settlement of a government subsidies dispute  
04/30/2010,US FDA staff seeks input on Amgen clot drug risks, WASHINGTON  Reuters  US drug reviewers will ask an advisory panel if an experimental Amgen Inc medicine for a rare blood disorder may carry a risk of clotting cancer or other problems documents released on Monday said  
04/29/2010,Air France-KLM puts conditions on Alitalia bid, PARIS  Reuters  Air FranceKLM sought to win the backing of Italian labor unions as it announced a conditional bid for ailing Alitalia on Monday  
04/28/2010,Bangladesh to buy 8 Boeing planes for $1.3 billion, DHAKA  Reuters  National carrier Biman Bangladesh Airlines said on Monday it agreed to buy eight Boeing  BAN  aircraft worth nearly 13 billion as it looks to modernize its small fleet and fight off competition from local rivals  
04/27/2010,WellPoint falls on cut forecast rivals also drop, NEW YORK  Reuters  Health insurer WellPoint Inc  WLPN  on Monday cut its 2008 profit outlook due to unexpectedly high costs disappointing enrollment and worsening economic conditions and its shares sold off along with those of rival insurers  
04/26/2010,Bank lending strained central banks on alert, LONDON  Reuters  The latest wave of the sevenmonth old global credit crisis intensified on Monday as interbank lending rates climbed again in Europe and Asia and the worlds top central bankers said they were on high alert  
04/23/2010,Anheuser-Busch CEO awarded $12.2 mln in 2007, Reuters  US brewer AnheuserBusch Cos Incs  BUDN  2007 compensation package for Chief Executive August Busch IV fell more than 3 percent from a year earlier to 122 million mainly because of lower restricted stock and option units granted  
04/22/2010,Pentagon awards Bahrain's BMMI $2.8 bln contract, WASHINGTON  Reuters  Bahrain Maritime and Mercantile International BMMI won a maximum 28 billion contract to supply food and other products to US troops in three Middle Eastern countries the Pentagon said on Monday  
04/21/2010,Ivory Coast sees '08 oil output at 80000 bpd, LONDON  Reuters  Ivory Coast expects its crude oil production to rise to 80000 barrels per day in 2008 from 48370 last year its mining and energy minister said on Monday  
04/20/2010,Australia's Challenger gets takeover offer, SYDNEY  Reuters  Australias Challenger Infrastructure Fund CIFAX said on Tuesday it had received takeover proposal from a unit of UK firm Consensus Business Group  
04/19/2010,Credit Suisse expands commodities/energy staff, LONDON  Reuters  Credit Suisse  CSGNVX  is hiring 8 new staff in an expansion of its commodities and energy business according to an internal memo seen by Reuters on Monday  
04/16/2010,Deepening recession fears seen sinking HK shares, HONG KONG  Reuters  Hong Kong blue chips were expected to drop further on Monday after suffering their worst week in six years as US job figures heightened recession fears  
04/15/2010,Hard to stop market spillovers: U.S. Treasury's Ryan, WASHINGTON  Reuters  It is difficult to prevent events in one part of the capital markets from being felt elsewhere a senior US Treasury official said on Monday in reference to violent asset price swings seen in recent months  
04/14/2010,EU launches probe into U.S. online gaming measures, BRUSSELS  Reuters  The European Union launched an investigation on Monday into whether US measures on foreign online gambling companies break international rules possibly paving the way for World Trade Organisation action  
04/13/2010,Vale share slide another hurdle for Xstrata deal, LONDON  Reuters  A drop in the share price of Brazils Vale  VALE5SA   RION  relative to bid target Xstrata XTAL has thrown another obstacle in the way of any deal between the two mining groups  
04/12/2010,Arab entrepreneurs seek new riches south of Sahara, DAKAR  Reuters  Centuries before European colonialists carved up Africa Arab traders marveled at the profits to be reaped in the fabled lands south of the Sahara  
04/09/2010,Oil roars to record over $108 on weak dollar, NEW YORK  Reuters  Oil shot to a record over 108 a barrel on Monday extending a rally led by investors seeking a hedge against the tumbling dollar and inflation  
04/08/2010,Berkshire sells White Mountains stake for $836 mln, NEW YORK  Reuters  Warren Buffetts Berkshire Hathaway Inc  BRKaN   BRKbN  will sell its 163 percent stake in White Mountains Insurance Group Ltd  WTMN  in a transaction valued at 836 million seven years after investing in the Bermudabased insurer White Mountains said on Monday  
04/07/2010,"News Corp's Murdoch ""more pessimistic"" on U.S. econ", NEW YORK  Reuters  News Corp NWSaN Chief Executive Rupert Murdoch said he has become more pessimistic in the past month about the US economy  
04/06/2010,Bear Stearns debt protection costs jump puts active, NEW YORK  Reuters  The cost to insure the debt of Bear Stearns Cos BSCN surged on Monday and its share and put options were active on concerns the company may be facing liquidity problems  
04/05/2010,Fannie Mae CEO visits investors in Asia Europe: report, NEW YORK  Reuters  Daniel Mudd Chief Executive of Fannie  Mae FNMN the largest US home funding company is taking a  10day visit to investors in Asia and Europe according to the  Wall Street Journal on Monday  
04/01/2010,MBIA CEO: Credit markets are wrong about company, NEW YORK  Reuters  Some credit traders are betting that  MBIA Inc  MBIN  will default over the next year but the  companys chief executive said anyone believing the worlds  largest bond insurer is close to missing a payment on its own  debt is wrong  
03/31/2010,American Axle UAW talks resume in Detroit, DETROIT  Reuters  Representatives of American Axle  Manufacturing Holdings and the United Auto Workers returned to the bargaining table on Monday for talks aimed at ending a twoweekold strike seen as increasingly costly for General Motors Corp and other suppliers  
03/30/2010,Microsoft will not rush Yahoo merger says exec: report, NEW YORK  Reuters  Microsoft Corp would not rush to merge its technology platform with Yahoo Incs after a takeover of the Internet company according to the Financial Times citing an interview with Microsoft chief software architect Ray Ozzie  
03/29/2010,Eaton Vance to redeem $1.6 bln of preferred shares, BOSTON  Reuters  US money manager Eaton Vance Corp  EVN said on Monday it was redeeming nearly a third of the preferred shares issued by its closedend funds offering relief to owners of the shares who have been unable to sell them because of the credit crisis  
03/26/2010,Lufthansa ups fuel surcharges on European flights, FRANKFURT  Reuters  Germanys Deutsche Lufthansa  LHAGDE  is raising surcharges on domestic and European tickets as the price of oil continues to soar  
03/25/2010,Global subprime losses hit $215 billion: Japan's FSA, TOKYO  Reuters  Subprimerelated losses at global financial institutions have so far totaled as much as 215 billion with about 55 percent of that coming from the United States the head of Japans financial regulator said on Monday  
03/24/2010,Market falls on credit fears; WellPoint down late, NEW YORK  Reuters  Stocks fell for a third session on Monday as investors dumped financial shares on fears of more credit losses and concerns that the US economy may already be in recession  
03/23/2010,Carlyle Capital asks for standstill from lenders, AMSTERDAM  Reuters  Carlyle Capital Corp CARCAS an affiliate of private equity firm Carlyle Group CYLUL said on Monday it has asked lenders for a standstill agreement as it faces more than 400 million in margin calls  
03/22/2010,U.S. wholesale inventories sales up in January, WASHINGTON  Reuters  US wholesale inventories rose 08 percent in January while sales leapt 27 percent the largest increase in nearly four years the Commerce Department said on Monday  
03/19/2010,Dow Jones buys Betten Financial News, NEW YORK  Reuters  Rupert Murdochs News Corp NWSaN purchased Betten Financial News BV as part of a global expansion of its Dow Jones Newswires operation  
03/18/2010,Merck obesity drug falls short in trial: analyst, NEW YORK  Reuters  Merck  Cos  MRKN  experimental obesity drug taranabant did not show impressive effectiveness in a latestage trial and its side effects were worse than expected an analyst at healthcare investment bank Leerink Swann said on Monday  
03/17/2010,Brilliance China moguls plan US car sales in 2009, HONG KONG  Reuters  Brilliance China Automotive Holdings Ltd BMWs partner in the country has signed a preliminary agreement with two US billionaires aimed at beginning exports of lowcost sedans to the United States in 2009  
03/16/2010,Spain's Cintra gets financing for Texas toll road, MADRID  Reuters  Spains Cintra CCITMC on Monday said it had closed financing to build segments 5 and 6 of its SH130 toll road between San Antonio and Austin Texas in the United States in which it will invest 136 billion  
03/15/2010,Moody's does not cut Bear Stearns corporate debt, NEW YORK  Reuters  Moodys Investors Service said on Monday it has not taken any new rating action on Bear Stearns Cos BSCN corporate debt rating  
03/12/2010,Cheney to discuss peace oil on Mideast trip, WASHINGTON  Reuters  Vice President Dick Cheney leaves on Sunday for the Middle East where he will raise US concerns about recordhigh oil prices and try to push IsraeliPalestinian peace talks forward the White House said  
03/11/2010,Chevron to develop major Australia LNG project, NEW YORK  Reuters  Chevron Corp  CVXN  the secondlargest oil and gas company in the United States said on Sunday it plans to develop a new Australian liquefied natural gas LNG project based on its Wheatstone natural gas discovery  
03/10/2010,Wall Street sees flat earnings growth, NEW YORK  Reuters  Wall Street analysts are forecasting flat earnings growth for US companies in the first and second quarter a survey by Reuters Estimates shows  
03/09/2010,Fannie Mae CEO visits investors in Asia Europe, WASHINGTON  Reuters  Daniel Mudd Chief Executive of Fannie Mae FNMN the largest US home funding company is taking a multiday visit to investors in Asia and Europe a spokesman said on Monday  
03/08/2010,Blackstone says tough conditions hit results, NEW YORK  Reuters  Private equity and real estate company Blackstone Group LP  BXN  posted a dive in earnings on Monday which were lower than analysts expected citing tough market conditions and a writedown of bond insurer FGIC and said it would probably be 2009 before conditions improve  
03/05/2010,Lehman cutting 5 pct of work force: source, NEW YORK  Reuters  Lehman Brothers Holdings Inc LEHN the Wall Street investment bank is laying off 5 percent of its work force or about 1430 people because of difficult market conditions a person briefed on the matter said on Monday  
03/04/2010,Nike Under Armour fight over new noncleated soles, LOS ANGELES  Reuters  That pair of scuffed running shoes you wear to the gym may not look like much but they represent a battleground between a sports apparel upstart and the industry Goliath over a newly minted market  
03/03/2010,Chevron to develop two major gas projects in Asia, SYDNEYNEW YORK  Reuters  US oil major Chevron Corp  CVXN  plans to develop two multibillion dollar gas projects in Asia amid forecasts of surging gas demand and rising prices  
03/02/2010,Porsche denies seeking 75 pct Volkswagen stake, STUTTGART Germany  Reuters  German sports car maker Porsche  PSHGpDE  will not seek to raise its Volkswagen  VOWGDE  stake to 75 percent it said on Monday noting talk of such a move overlooks the realities in VWs shareholder structure  
03/01/2010,Citi sees $9 bln writedowns at U.S. investment banks, Reuters  Citigroup forecast 9 billion of writedowns at US investment banks in the first quarter of 2008 primarily driven by additional leveraged loan and mortgagerelated losses  
02/26/2010,Exxon Mobil planning to keep Argentine assets, BUENOS AIRES  Reuters  US oil major Exxon Mobil Corp said on Monday it was keeping its Argentine assets reversing an announced decision to abandon the country an official said  
02/25/2010,Goldman says can't rule out Fed emergency rate cut, NEW YORK  Reuters  An emergency interest rate cut from the Federal Reserve is possible ahead of its March 18th policy meeting according to a Goldman Sachs research note on Monday  
02/24/2010,HSBC shares jump as bigger stake in China BoCom eyed, HONG KONG  Reuters  Shares in HSBC Holdings Plc  0005HK   HSBAL  jumped nearly 4 percent in Hong Kong on Monday after reports the global lender will try to raise its slice of Chinas fifthlargest lender beyond a legally allowed 20 percent  
02/23/2010,Mandelson says might rethink decision to quit EU, BRUSSELS  Reuters  European Union trade chief Peter Mandelson said on Monday he might rethink his decision to leave the European Commission next year when his term ends  
02/22/2010,Exxon names Dolan senior vice president, NEW YORK  Reuters  Exxon Mobil Corp  XOMN  said on Monday it expects that Michael Dolan will be elected as a senior vice president of the largest US company  
02/19/2010,SocGen raised 5.5 bln euros successfully: report, PARIS  Reuters  French bank Societe Generale  SOGNPA  has successfully raised 55 billion euros 845 billion in a largely oversubscribed rights issue business daily La Tribune reported on its Web site on Monday  
02/18/2010,Barclays to add about 30 commodity traders in 2008, LONDON  Reuters  Barclays Capital is set to hire around 30 traders this year for its commodities business Roger Jones cohead of commodities said on Monday  
02/17/2010,United Rentals in MOU to settle accounting class action lawsuits, Reuters  United Rentals Inc  URIN  said it entered into a memorandum of understanding to pay 275 million in cash to settle class action lawsuits that were filed following a SEC inquiry in 2004 concerning the companys historical accounting practices  
02/16/2010,Daimler awaits green light for China trucks venture, STUTTGART Germany  Reuters  Daimler AGs  DAIGnDE  trucks business would love to enter the highgrowth Chinese market but the laborious process of winning government approval for joint ventures is holding things up  
02/12/2010,TSMC February sales rise on year but quarter seen slow, TAIPEI  Reuters  TSMC  2330TW  the worlds top contract chip maker posted a 38 percent rise in February sales from a year earlier but the result was down from January reflecting weaker sales of PCs and consumer gadgets Taiwan Semiconductor Manufacturing Co Ltds TSMC  TSMN  sales were T2838 billion 924 million last month compared with T20577 billion a year ago when its clients cleared out excess inventories the company said on Monday  
02/11/2010,Markets working through excesses: U.S. Treasury's Ryan, WASHINGTON  Reuters  A top US Treasury official on Monday said that recent market turmoil highlighted the need for strong discipline and robust risk management but stressed markets were working through their problems  
02/10/2010,McDonald's February sales up U.S. shows growth, NEW YORK  Reuters  McDonalds Corp  MCDN  on Monday said samestore sales rose 117 percent globally in February on strong coffee sales in the United States and new sandwich offerings in Europe sending shares up as much as 46 percent  
02/09/2010,Adidas shares rise on talk of Nike interest, FRANKFURT  Reuters  Shares in German sports goods maker Adidas ADSGDE rose as much as 3 percent on Monday with traders citing market talk of takeover interest from US rival Nike  NKEN   
02/08/2010,Verizon Wireless sees double-digit revenue growth, NEW YORK  Reuters  Verizon Wireless expects annual revenue growth in the doubledigit percentage range for the next few years according to Doreen Toben chief financial officer of majority parent Verizon Communications Inc  VZN   
02/05/2010,Liberty's Malone: Diller ran IAC as if he owned it, WILMINGTON Delaware  Reuters  Chief Executive Barry Diller ran IACInterActiveCorp as if he owned it and proposed a spinoff of key businesses to gain leverage in a potential asset swap Liberty Media Corp Chairman John Malone told a Delaware court on Monday  
02/04/2010,Theaters studios see $1.1 bln upgrade deal in Q2, LOS ANGELES  Reuters  Several theater chains and studios are nearing an estimated 11 billion financing deal to deploy in cinemas digital technology that promises to boost attendance and save Hollywood billions of dollars in annual print and delivery costs industry officials said on Sunday  
02/03/2010,GM Europe to cut more jobs at Opel unit - paper, FRANKFURT  Reuters  General Motors  GMN  Europe plans to slash around 3000 to 5600 jobs at its Opel plants across Europe in a drive to improve profitability and streamline production a German magazine reported on Monday  
02/02/2010,Oil spike to last through 2008: OPEC president, ALGIERS  Reuters  Oil prices will stay at current high levels for the rest of this year due to speculation and geopolitical tensions Algerian state media on Monday reported OPEC President Chakib Khelil as saying  
02/01/2010,Delphi launches financing questions linger, DETROIT  Reuters  Bankrupt autoparts maker Delphi Corp DPHIQPK said on Monday it was relaunching a revised 61 billion exit financing package including a larger role for former parent General Motors Corp  GMN   
01/29/2010,Northrop forecasts more tanker jobs, NEW YORK  Reuters  Northrop Grumman Corp  NOCN  has  nearly doubled its estimate of the number of jobs it will  create on the 35 billion US Air Force refueling tanker  program it won over rival Boeing Co  BAN   
01/28/2010,FACTBOX-U.S. Fed policymakers' recent comments, CHICAGO  Reuters  The following is a summary of recent comments by Fed policymakers  
01/27/2010,SAS inks compensation aircraft deal with Bombardier, STOCKHOLM  Reuters  Airline SAS  SASST  said on Monday it had agreed with Canadas Bombardier  BBDbTO  on compensation for problems with its fleet of Dash 8 Q400 aircraft and would order new planes from the Canadian firm  
01/26/2010,Countrywide shares fall after FBI probe reports, NEW YORK  Reuters  Countrywide Financial Corp CFCN shares fell more than 125 percent on Monday following reports it was being investigated by the Federal Bureau of Investigation for possible securities fraud  
01/25/2010,Bear Stearns' Greenberg dismisses cash crunch talk, NEW YORK  Reuters  Bear Stearns Cos BSCN and its former chief executive denied on Monday market speculation that the investment bank faced a cash crunch helping pare losses after its shares had fallen to a fiveyear low  
01/22/2010,Strains drive Australian bank rates to 13-year high, SYDNEY  Reuters  Global credit strains took a heavy toll  on Australian money markets on Monday driving interbank rates  to their highest in 13 years as banks hoarded cash even as  desperate borrowers scrambled for more funds  
01/21/2010,Countrywide drops on FBI probe report, NEW YORK  Reuters  Shares of Countrywide Financial Corp CFCN fell 7 percent to 472 before the bell on Monday after the New York Times reported that the Federal Bureau of Investigation has begun a criminal inquiry of the largest US mortgage lender  
